,pred,labels
273,1.4143248,1.0
274,0.71582454,1.0
275,0.30753815,1.0
276,0.89135164,1.0
277,0.1821899,1.0
278,1.2116027,1.0
279,0.73160774,1.0
280,0.37643242,1.0
281,0.70175475,1.0
282,0.23328085,1.0
283,0.48649696,1.0
284,0.49181712,1.0
285,0.6799803,1.0
286,0.5612384,1.0
287,0.67376703,1.0
288,0.40129492,1.0
289,0.7462821,1.0
290,0.64546317,1.0
291,0.77485555,1.0
292,2.734663,1.0
293,0.8847744,1.0
294,1.0879554,1.0
295,0.1936815,1.0
296,1.1694505,1.0
297,0.6087213,1.0
298,0.49035043,1.0
299,0.736586,1.0
300,1.2207687,1.0
301,1.0883268,1.0
302,0.7997824,1.0
303,0.6601825,1.0
304,0.5573081,1.0
305,0.33766982,1.0
306,1.3973001,1.0
307,0.9801712,1.0
308,0.35120368,1.0
309,0.80287546,1.0
310,0.46288016,1.0
311,0.32496455,1.0
312,0.466844,1.0
313,1.5596182,1.0
314,0.35274372,1.0
315,0.78378755,1.0
316,0.31584048,1.0
317,1.2263567,1.0
318,0.3804384,1.0
319,0.5266164,1.0
320,0.5671913,1.0
321,0.2595212,1.0
322,2.4039555,1.0
323,1.213661,1.0
324,0.49342775,1.0
325,1.3858278,1.0
326,0.45360512,1.0
327,2.1503806,1.0
328,0.7658985,1.0
329,0.64524984,1.0
330,1.391032,1.0
331,0.34911084,1.0
332,1.2214222,1.0
333,0.7135311,1.0
334,0.8995363,1.0
335,0.8398541,1.0
336,2.1934,1.0
337,1.1013879,1.0
338,0.7524995,1.0
339,0.6944303,1.0
340,0.6471868,1.0
341,0.24343218,1.0
342,0.65331334,1.0
343,0.7250623,1.0
344,0.9313588,1.0
345,0.42628363,1.0
346,1.4383696,1.0
347,0.8428074,1.0
348,0.7200199,1.0
349,0.57384646,1.0
350,0.9450909,1.0
351,1.0456985,1.0
352,1.1286525,1.0
353,0.8934516,1.0
354,1.1502206,1.0
355,0.4896034,1.0
356,1.1700982,1.0
357,0.8645645,1.0
358,0.5256054,1.0
359,0.85263973,1.0
360,1.1229833,1.0
361,1.5301383,1.0
362,0.5192645,1.0
363,1.0018252,1.0
364,0.6720397,1.0
365,0.21469069,1.0
366,0.7237737,1.0
367,0.8511932,1.0
368,0.6131301,1.0
369,1.0752046,1.0
370,0.53517544,1.0
371,0.4856306,1.0
372,0.7767436,1.0
373,0.7268327,1.0
374,1.3564095,1.0
375,2.003361,1.0
376,0.51040775,1.0
377,2.070656,1.0
378,0.34765166,1.0
379,0.6803433,1.0
380,1.1808167,1.0
381,1.5753651,1.0
382,0.7218855,1.0
383,0.620551,1.0
384,1.7313032,1.0
385,1.5457906,1.0
386,0.7592079,1.0
387,1.1232255,1.0
388,0.48107627,1.0
389,0.8892311,1.0
390,0.5653734,1.0
391,0.64574885,1.0
392,0.3463733,1.0
393,0.851174,1.0
394,0.6511214,1.0
395,0.7671481,1.0
396,1.0419743,1.0
397,1.207177,1.0
398,0.4407931,1.0
399,1.3084328,1.0
400,1.3492405,1.0
401,0.9705152,1.0
402,0.16970327,1.0
403,1.5163759,1.0
404,1.8138347,1.0
405,0.96543294,1.0
406,2.6785336,1.0
407,0.9799254,1.0
408,1.3823746,1.0
409,0.9047614,1.0
410,0.27540666,1.0
411,0.6682611,1.0
412,0.6844283,1.0
413,3.1966472,1.0
414,0.57135,1.0
415,2.5912888,1.0
416,1.3915411,1.0
417,1.6978061,1.0
418,2.0272923,1.0
419,0.5306845,1.0
420,0.8511443,1.0
421,0.95137745,1.0
422,1.0346655,1.0
423,1.1067626,1.0
424,1.2282256,1.0
425,1.1318301,1.0
426,1.0984582,1.0
427,0.5015956,1.0
428,0.72078395,1.0
429,0.26916763,1.0
430,0.5527509,1.0
431,0.34891763,1.0
432,0.44399145,1.0
433,0.64381504,1.0
434,0.9952496,1.0
435,1.2685776,1.0
436,1.3434491,1.0
437,0.25461596,1.0
438,0.8284446,1.0
439,0.7165823,1.0
440,1.482573,1.0
441,0.72248536,1.0
442,1.105886,1.0
443,0.3929275,1.0
444,0.7465698,1.0
445,1.0654209,1.0
446,1.1690564,1.0
447,0.7183438,1.0
448,0.69476473,1.0
449,0.28394467,1.0
450,0.9777743,1.0
451,1.9764512,1.0
452,0.75873744,1.0
453,2.0573509,1.0
454,0.40714824,1.0
455,0.674183,1.0
456,1.241073,1.0
457,0.757631,1.0
458,1.1872905,1.0
459,2.2919927,1.0
460,1.339268,1.0
461,0.41900626,1.0
462,0.52205515,1.0
463,1.3139194,1.0
464,0.9533653,1.0
465,1.2295282,1.0
466,1.0236549,1.0
467,0.8548311,1.0
468,0.90903157,1.0
469,1.4067236,1.0
470,0.42018524,1.0
471,1.0144238,1.0
472,1.6735828,1.0
473,0.35198268,1.0
474,0.8754914,1.0
475,1.1779044,1.0
476,0.66503763,1.0
477,0.7523805,1.0
478,0.24495466,1.0
479,0.35695282,1.0
480,0.675462,1.0
481,0.66669846,1.0
482,0.9323653,1.0
483,3.1033957,1.0
484,0.6609549,1.0
485,0.4502816,1.0
486,3.000805,1.0
487,0.4327903,1.0
488,2.0095596,1.0
489,0.35982674,1.0
490,1.0777521,1.0
491,0.19613026,1.0
492,0.7521858,1.0
493,0.7441521,1.0
494,0.8620725,1.0
495,2.1307864,1.0
496,1.2668663,1.0
497,0.7449139,1.0
498,1.4960899,1.0
499,1.0371759,1.0
500,0.96711063,1.0
501,1.2995218,1.0
502,1.2940755,1.0
503,0.5000464,1.0
504,0.67345965,1.0
505,0.61085284,1.0
506,1.3684673,1.0
507,1.3724107,1.0
508,0.42164811,1.0
509,1.149515,1.0
510,0.26608807,1.0
511,0.9894182,1.0
512,0.27858096,1.0
513,1.7691929,1.0
514,0.72789615,1.0
515,0.91260195,1.0
516,0.88897765,1.0
517,1.1838378,1.0
518,0.38654816,1.0
519,0.94588447,1.0
520,0.6547608,1.0
521,1.2817587,1.0
522,2.612313,1.0
523,0.88669,1.0
524,0.8635367,1.0
525,0.5217151,1.0
526,1.0944129,1.0
527,1.7715422,1.0
528,0.50001585,1.0
529,0.5634426,1.0
530,1.1919539,1.0
531,1.4845322,1.0
532,0.39599243,1.0
533,0.35314476,1.0
534,1.3390615,1.0
535,0.6987513,1.0
536,0.64902717,1.0
537,0.3966322,1.0
538,0.43405294,1.0
539,0.50865763,1.0
540,0.57200825,1.0
541,0.8117058,1.0
542,0.8068675,1.0
543,0.24370077,1.0
544,0.870671,1.0
545,0.56126255,1.0
546,1.4419641,1.0
547,0.46561557,1.0
548,0.6480945,1.0
549,1.3708713,1.0
550,1.2527785,1.0
551,0.86966854,1.0
552,1.1800925,1.0
553,0.84141386,1.0
554,2.1630363,1.0
555,2.701675,1.0
556,1.0110024,1.0
557,1.7034538,1.0
558,0.48232937,1.0
559,1.5847722,1.0
560,0.61168975,1.0
561,0.70220834,1.0
562,0.47062546,1.0
563,0.2963611,1.0
564,0.706704,1.0
565,0.8535965,1.0
566,1.2799389,1.0
567,1.4335228,1.0
568,1.2434253,1.0
569,0.71781033,1.0
570,0.46878606,1.0
571,1.1389098,1.0
572,1.0175563,1.0
573,1.4798455,1.0
574,0.7056242,1.0
575,2.8592508,1.0
576,0.73814094,1.0
577,0.6542411,1.0
578,1.4396311,1.0
579,0.35507458,1.0
580,0.91063136,1.0
581,0.5897701,1.0
582,1.9164054,1.0
583,0.69974846,1.0
584,0.94864446,1.0
585,1.7936491,1.0
586,0.69262755,1.0
587,0.30610663,1.0
588,0.94630265,1.0
589,2.216621,1.0
590,0.7959777,1.0
591,0.77635175,1.0
592,0.66243666,1.0
593,0.88350976,1.0
594,0.39646184,1.0
595,0.93380857,1.0
596,1.2162483,1.0
597,0.9211511,1.0
598,0.56908226,1.0
599,2.1309664,1.0
600,0.48714656,1.0
601,0.8868119,1.0
602,0.6847595,1.0
603,0.6575218,1.0
604,0.97543615,1.0
605,0.88202363,1.0
606,0.24535072,1.0
607,0.81957364,1.0
608,0.96639484,1.0
609,1.3931507,1.0
610,0.37598124,1.0
611,0.8999275,1.0
612,0.47815487,1.0
613,0.7697223,1.0
614,0.55084026,1.0
615,1.4938478,1.0
616,0.6052798,1.0
617,1.3320768,1.0
618,2.198718,1.0
619,1.0961101,1.0
620,0.65280503,1.0
621,0.6010455,1.0
622,0.89350474,1.0
623,1.162748,1.0
624,1.7433583,1.0
625,0.9926697,1.0
626,1.3740658,1.0
627,0.3431702,1.0
628,1.2205977,1.0
629,0.876446,1.0
630,1.2726859,1.0
631,0.85915226,1.0
632,0.78765106,1.0
633,0.32950705,1.0
634,0.49360073,1.0
635,0.75749665,1.0
636,2.1191394,1.0
637,0.6089513,1.0
638,1.1194305,1.0
639,0.9819456,1.0
640,0.9112078,1.0
641,1.0193256,1.0
642,0.64952904,1.0
643,0.27889517,1.0
644,0.5055915,1.0
645,0.6224263,1.0
646,1.9937208,1.0
647,0.8691255,1.0
648,0.4158572,1.0
649,0.9487826,1.0
650,0.74237984,1.0
651,0.5173014,1.0
652,0.5853254,1.0
653,1.0744255,1.0
654,1.5565635,1.0
655,0.82268393,1.0
656,2.31284,1.0
657,1.0115995,1.0
658,0.8129702,1.0
659,0.4474518,1.0
660,1.0618674,1.0
661,1.1617045,1.0
662,1.556277,1.0
663,0.5652501,1.0
664,1.8046356,1.0
665,1.0675303,1.0
666,1.1657124,1.0
667,1.2026776,1.0
668,0.4604912,1.0
669,0.79165417,1.0
670,0.38577533,1.0
671,1.1059129,1.0
672,0.5678772,1.0
673,0.38329452,1.0
674,1.0456182,1.0
675,0.9678125,1.0
676,0.36564636,1.0
677,0.6246151,1.0
678,0.82047904,1.0
679,1.0108538,1.0
680,0.22050689,1.0
681,0.92268634,1.0
682,0.87675,1.0
683,0.42820314,1.0
684,0.551144,1.0
685,2.7140799,1.0
686,1.2960161,1.0
687,2.2893677,1.0
688,0.9950799,1.0
689,1.3839841,1.0
690,1.4854617,1.0
691,0.74380505,1.0
692,0.5834859,1.0
693,1.2211709,1.0
694,0.7507693,1.0
695,1.0807437,1.0
696,0.8940781,1.0
697,0.89350796,1.0
698,0.7515507,1.0
699,0.4163052,1.0
700,1.1688919,1.0
701,0.7555666,1.0
702,1.0412201,1.0
703,0.42305022,1.0
704,1.2555398,1.0
705,2.1272476,1.0
706,1.4487282,1.0
707,1.1656425,1.0
708,0.29976833,1.0
709,1.5514187,1.0
710,0.87497085,1.0
711,0.84523404,1.0
712,0.77092123,1.0
713,0.34704193,1.0
714,0.55275875,1.0
715,1.5710195,1.0
716,0.37856346,1.0
717,0.8664664,1.0
718,0.6852094,1.0
719,0.71072626,1.0
720,1.0385389,1.0
721,0.4743024,1.0
722,0.78796995,1.0
723,1.611032,1.0
724,0.40988907,1.0
725,0.90010387,1.0
726,1.4786677,1.0
727,1.0453179,1.0
728,1.336733,1.0
729,0.51851726,1.0
730,0.6724606,1.0
731,1.1362042,1.0
732,0.3005221,1.0
733,2.003499,1.0
734,0.6791944,1.0
735,0.75141805,1.0
736,0.741482,1.0
737,0.5050731,1.0
738,1.6300532,1.0
739,0.88965786,1.0
740,0.5658783,1.0
741,1.5622243,1.0
742,0.9079898,1.0
743,0.57501495,1.0
744,1.4874079,1.0
745,0.8110235,1.0
746,1.4253784,1.0
747,0.39461297,1.0
748,1.1179615,1.0
749,2.5218182,1.0
750,1.0702016,1.0
751,1.2990819,1.0
752,0.24171647,1.0
753,0.6283596,1.0
754,0.99816597,1.0
755,1.2439927,1.0
756,1.022118,1.0
757,2.0081332,1.0
758,3.1891415,1.0
759,2.568879,1.0
760,0.5981042,1.0
761,0.37041062,1.0
762,0.3206862,1.0
763,1.4411958,1.0
764,0.9311726,1.0
765,0.59968925,1.0
766,1.4589963,1.0
767,1.283003,1.0
768,0.678363,1.0
769,1.7316457,1.0
770,1.3648853,1.0
771,1.1790268,1.0
772,0.6240812,1.0
773,0.5178121,1.0
774,0.54830855,1.0
775,1.2537918,1.0
776,1.9832348,1.0
777,0.79256094,1.0
778,1.3473554,1.0
779,0.5532171,1.0
780,1.255645,1.0
781,0.60673976,1.0
782,0.75505805,1.0
783,0.9488675,1.0
784,0.88974786,1.0
785,0.7116618,1.0
786,1.4601119,1.0
787,0.6990517,1.0
788,0.7356155,1.0
789,0.40076593,1.0
790,0.5166068,1.0
791,0.7413299,1.0
792,1.7201476,1.0
793,0.47468913,1.0
794,0.53036976,1.0
795,0.5709635,1.0
796,1.0408049,1.0
797,0.47475058,1.0
798,0.32292056,1.0
799,2.648024,1.0
800,0.8370288,1.0
801,1.7353909,1.0
802,0.8098092,1.0
803,0.15258184,1.0
804,0.43238056,1.0
805,1.73518,1.0
806,0.5358979,1.0
807,0.3873719,1.0
808,0.67829686,1.0
809,0.4615775,1.0
810,0.18315718,1.0
811,1.5721607,1.0
812,1.4454151,1.0
813,0.4259949,1.0
814,1.2385261,1.0
815,0.4031813,1.0
816,0.808077,1.0
817,2.498205,1.0
818,0.9896434,1.0
819,0.97419786,1.0
820,0.5271298,1.0
821,2.3413405,1.0
822,0.46671733,1.0
823,1.4887047,1.0
824,1.1871912,1.0
825,0.5973848,1.0
826,0.51194286,1.0
827,1.3168845,1.0
828,0.89857846,1.0
829,0.52799755,1.0
830,1.3987118,1.0
831,0.56502706,1.0
832,0.8484964,1.0
833,0.28115663,1.0
834,0.8774267,1.0
835,0.5417136,1.0
836,0.5847399,1.0
837,1.7231424,1.0
838,1.3888218,1.0
839,1.1376812,1.0
840,1.4601746,1.0
841,0.542071,1.0
842,0.752221,1.0
843,0.81953794,1.0
844,0.9252382,1.0
845,1.506717,1.0
846,0.34244305,1.0
847,0.629954,1.0
848,0.8865443,1.0
849,0.6848346,1.0
850,0.76830196,1.0
851,0.27150694,1.0
852,0.5132493,1.0
853,0.9603673,1.0
854,0.90520877,1.0
855,0.33630025,1.0
856,0.8985966,1.0
857,0.61758524,1.0
858,1.0319118,1.0
859,0.55973893,1.0
860,1.0709964,1.0
861,0.7631639,1.0
862,1.1920624,1.0
863,0.8735245,1.0
864,0.39925367,1.0
865,1.4137853,1.0
866,1.1428356,1.0
867,0.7641302,1.0
868,1.7356534,1.0
869,1.1003191,1.0
870,0.89326257,1.0
871,1.296071,1.0
872,0.66217995,1.0
873,1.1131405,1.0
874,0.38133085,1.0
875,2.0057359,1.0
876,0.9226568,1.0
877,0.6832564,1.0
878,0.93542296,1.0
879,0.38546965,1.0
880,3.9052155,1.0
881,1.1951038,1.0
882,0.7617684,1.0
883,0.4596085,1.0
884,0.517088,1.0
885,0.6098353,1.0
886,0.47358367,1.0
887,0.7538115,1.0
888,0.9130104,1.0
889,0.31544837,1.0
890,1.1570979,1.0
891,0.3694294,1.0
892,0.41762707,1.0
893,0.92759746,1.0
894,0.8812567,1.0
895,1.6948779,1.0
896,2.0299401,1.0
897,1.7076209,1.0
898,0.97457683,1.0
899,0.46625045,1.0
900,0.43532586,1.0
901,1.4564046,1.0
902,0.9007288,1.0
903,0.77682585,1.0
904,0.56533074,1.0
905,1.8397064,1.0
906,0.49008948,1.0
907,1.1793085,1.0
908,0.3453578,1.0
909,0.9320708,1.0
910,2.4840446,1.0
911,0.2542705,1.0
912,1.6995621,1.0
913,0.48838383,1.0
914,1.5818822,1.0
915,2.5627224,1.0
916,0.28500962,1.0
917,0.8984674,1.0
918,0.38674244,1.0
919,0.6561585,1.0
920,1.3721865,1.0
921,1.6867217,1.0
922,0.8149045,1.0
923,0.6649244,1.0
924,0.9718999,1.0
925,1.7519557,1.0
926,0.901581,1.0
927,0.42384398,1.0
928,0.95329285,1.0
929,1.0451947,1.0
930,1.2930648,1.0
931,1.5215497,1.0
932,1.3138891,1.0
933,2.704102,1.0
934,1.640277,1.0
935,0.38310596,1.0
936,1.7674506,1.0
937,1.1001749,1.0
938,0.6361679,1.0
939,1.0268565,1.0
940,0.72376347,1.0
941,0.29165578,1.0
942,1.5320051,1.0
943,1.1087216,1.0
944,1.8662722,1.0
945,0.74148804,1.0
946,0.7152592,1.0
947,0.2951655,1.0
948,0.3011472,1.0
949,0.27896133,1.0
950,1.4535872,1.0
951,0.56140643,1.0
952,0.9562813,1.0
953,1.695081,1.0
954,0.47918934,1.0
955,0.4868173,1.0
956,0.77077997,1.0
957,0.6591203,1.0
958,0.9555297,1.0
959,0.6035405,1.0
960,1.1988919,1.0
961,2.293731,1.0
962,1.2299714,1.0
963,0.6734516,1.0
964,0.3813046,1.0
965,1.3846003,1.0
966,0.54786867,1.0
967,0.37849402,1.0
968,1.096711,1.0
969,0.78102165,1.0
970,1.006719,1.0
971,1.2519865,1.0
972,0.32369015,1.0
973,0.51402473,1.0
974,0.42614743,1.0
975,1.1023983,1.0
976,0.64903766,1.0
977,0.5971871,1.0
978,0.48398888,1.0
979,1.3940805,1.0
980,0.84232944,1.0
981,0.6601953,1.0
982,0.68642277,1.0
983,0.6128097,1.0
984,0.7873923,1.0
985,0.85200524,1.0
986,1.2040558,1.0
987,0.26652217,1.0
988,2.3590674,1.0
989,0.48944226,1.0
990,0.51192504,1.0
991,1.6807044,1.0
992,1.1490664,1.0
993,0.3345338,1.0
994,3.1473856,1.0
995,0.47979447,1.0
996,0.6827657,1.0
997,0.50984865,1.0
998,3.0632677,1.0
999,1.4985942,1.0
1000,0.673517,1.0
1001,0.43737742,1.0
1002,0.5826346,1.0
1003,0.47714776,1.0
1004,0.76688665,1.0
1005,0.70090836,1.0
1006,0.9092997,1.0
1007,1.4239348,1.0
1008,0.77909994,1.0
1009,1.268216,1.0
1010,1.8350999,1.0
1011,0.50490665,1.0
1012,0.3268142,1.0
1013,0.7911294,1.0
1014,1.0578791,1.0
1015,2.2409205,1.0
1016,0.8216763,1.0
1017,0.9630857,1.0
1018,1.9945986,1.0
1019,0.5663196,1.0
1020,0.9732735,1.0
1021,0.5769035,1.0
1022,1.0458317,1.0
1023,0.46222994,1.0
1024,0.75976217,1.0
1025,0.84098727,1.0
1026,0.7014212,1.0
1027,0.44480816,1.0
1028,1.5267193,1.0
1029,0.5649314,1.0
1030,0.73711705,1.0
1031,0.6717471,1.0
1032,1.0480303,1.0
1033,0.78551227,1.0
1034,0.8162807,1.0
1035,0.38748592,1.0
1036,1.0795894,1.0
1037,0.8683239,1.0
1038,1.480456,1.0
1039,0.75659895,1.0
1040,0.42353854,1.0
1041,1.2410839,1.0
1042,0.47186083,1.0
1043,1.3883787,1.0
1044,0.75969595,1.0
1045,0.81279314,1.0
1046,0.42583436,1.0
1047,1.1530776,1.0
1048,0.9877069,1.0
1049,0.3268914,1.0
1050,0.54217803,1.0
1051,1.7738632,1.0
1052,1.1807775,1.0
1053,0.5578486,1.0
1054,0.5768121,1.0
1055,0.63924235,1.0
1056,0.3701467,1.0
1057,0.9335462,1.0
1058,0.5993811,1.0
1059,2.1211526,1.0
1060,0.65807927,1.0
1061,1.2277216,1.0
1062,1.6347384,1.0
1063,0.6723084,1.0
1064,0.3098491,1.0
1065,1.1539071,1.0
1066,0.8168022,1.0
1067,0.97237426,1.0
1068,1.4650021,1.0
1069,1.5729127,1.0
1070,0.72735745,1.0
1071,0.9179407,1.0
1072,0.5449341,1.0
1073,1.6801915,1.0
1074,0.8432532,1.0
1075,1.0185845,1.0
1076,0.9218746,1.0
1077,0.26457542,1.0
1078,0.815193,1.0
1079,0.798627,1.0
1080,1.3035634,1.0
1081,0.9141172,1.0
1082,1.089621,1.0
1083,0.8437096,1.0
1084,0.5795127,1.0
1085,0.5960588,1.0
1086,0.509763,1.0
1087,0.5692267,1.0
1088,1.3291457,1.0
1089,1.0035369,1.0
1090,0.9013368,1.0
1091,0.78264695,1.0
1092,0.6024946,1.0
1093,0.8651738,1.0
1094,0.91429347,1.0
1095,0.9766751,1.0
1096,1.464072,1.0
1097,0.8062159,1.0
1098,0.5087378,1.0
1099,1.1376543,1.0
1100,0.676303,1.0
1101,0.9053026,1.0
1102,0.30044392,1.0
1103,0.6733103,1.0
1104,1.0418638,1.0
1105,0.44268423,1.0
1106,0.2650312,1.0
1107,1.275379,1.0
1108,1.1824421,1.0
1109,0.8271293,1.0
1110,2.272171,1.0
1111,1.2029771,1.0
1112,0.4497935,1.0
1113,0.8964116,1.0
1114,0.8415031,1.0
1115,0.52168465,1.0
1116,1.0195922,1.0
1117,1.7943178,1.0
1118,0.4265132,1.0
1119,0.44164702,1.0
1120,0.557011,1.0
1121,0.798325,1.0
1122,0.7241828,1.0
1123,0.6141132,1.0
1124,0.7028148,1.0
1125,0.75169766,1.0
1126,0.92482567,1.0
1127,1.104887,1.0
1128,0.82191616,1.0
1129,0.64305365,1.0
1130,0.685181,1.0
1131,2.0722437,1.0
1132,0.4684983,1.0
1133,0.96610683,1.0
1134,1.1448984,1.0
1135,1.9117582,1.0
1136,0.7431096,1.0
1137,1.0811367,1.0
1138,0.39128938,1.0
1139,1.0900843,1.0
1140,2.1970325,1.0
1141,0.5915273,1.0
1142,1.9745368,1.0
1143,0.7332864,1.0
1144,1.1149936,1.0
1145,1.0875565,1.0
1146,0.69885474,1.0
1147,1.3070159,1.0
1148,1.3647048,1.0
1149,0.35308552,1.0
1150,0.87307054,1.0
1151,0.27827346,1.0
1152,0.4048051,1.0
1153,1.8413155,1.0
1154,0.7116699,1.0
1155,1.2173727,1.0
1156,0.5281312,1.0
1157,0.92790204,1.0
1158,1.3563871,1.0
1159,0.6319052,1.0
